keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.5,drop050_keep050,0.5,40,0.5,1.2762370903288143,50885.0,101770.0,0.15392103108251826,0.140046418012508,0.30117774202857356,0.9509555843446083,3.958676402694636,0.1400475075940444
0.5,drop050_keep050,0.5,41,0.5,1.2723446128241696,50885.0,101770.0,0.15114511194591873,0.1384085067165044,0.2940028521733535,0.9499670172212382,3.901280716940015,0.13840976651146014
0.5,drop050_keep050,0.5,42,0.5,1.248016446051093,50885.0,101770.0,0.1461041616251017,0.13457592595694318,0.28251007401139255,0.948992665203059,3.7832898893718028,0.13457734822234127
0.5,drop050_keep050,0.5,43,0.5,1.2838487884354086,50885.0,101770.0,0.15108020738604996,0.13722138195341943,0.2951891608411327,0.9509666620202346,3.9920135919675706,0.13722369849373892
0.5,drop050_keep050,0.5,44,0.5,1.2666239460331141,50885.0,101770.0,0.14575243323471412,0.1338713072791912,0.2823865723268557,0.9491754785303163,3.8472253121432667,0.13387264048453568
0.5,drop050_keep050,0.5,45,0.5,1.2417778812123468,50885.0,101770.0,0.14013184785828303,0.13011017433713126,0.26898564723824364,0.9476784408876462,3.701316994585191,0.13011121103593823
0.5,drop050_keep050,0.5,46,0.5,1.2544962855161623,50885.0,101770.0,0.14158090821277663,0.13054733089235407,0.27338753415849176,0.9486836906526582,3.7912102842828035,0.13054868673168954
0.5,drop050_keep050,0.5,47,0.5,1.2985666162053286,50885.0,101770.0,0.14727859616457464,0.13398367732340494,0.2878199383115775,0.9506239316183406,4.017426733971691,0.13398529486117458
0.5,drop050_keep050,0.5,48,0.5,1.3207628137254706,50885.0,101770.0,0.15013797628678036,0.13522744215430063,0.2960486027876877,0.9522758060347343,4.1686082227052,0.13522848455320202
0.5,drop050_keep050,0.5,49,0.5,1.3136037823856952,50885.0,101770.0,0.1469017416812378,0.13301330607838413,0.2882655197477544,0.9512709443755923,4.097151810633243,0.13301494440488723
0.5,drop050_keep050,0.5,50,0.5,1.2818635248353187,50885.0,101770.0,0.13944018063983393,0.12834184916032004,0.2697493285378902,0.9486152153429384,3.8707284182462307,0.12834333761282937
0.5,drop050_keep050,0.5,51,0.5,1.2831215902106585,50885.0,101770.0,0.13852833103751686,0.12761305051933525,0.26784548216918214,0.9485749215996891,3.8735909553185737,0.12761430735635967
0.5,drop050_keep050,0.5,52,0.5,1.2899770641321635,50885.0,101770.0,0.1389669806767575,0.12733124672976218,0.2698999315752134,0.9493712817454786,3.9317269974456486,0.12733261503214496
0.5,drop050_keep050,0.5,53,0.5,1.30618233453576,50885.0,101770.0,0.1399852792217518,0.12783919339833288,0.27283595001518907,0.9498733506389075,4.000256824576942,0.1278413840025797
0.5,drop050_keep050,0.5,54,0.5,1.3105109325157238,50885.0,101770.0,0.13984386257602788,0.1272449967722138,0.2730891464863136,0.9503040537950278,4.043619282726921,0.1272465977225866
0.5,drop050_keep050,0.5,55,0.5,1.3078499891764854,50885.0,101770.0,0.13757371057607623,0.12572087658575617,0.2675413518169741,0.9494622874114895,4.001907483107419,0.12572198302046186
